"VendorID","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","RatecodeID","PULocationID","DOLocationID","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type","congestion_surcharge"
2,2020-04-25 15:24:00.000000,2020-04-25 15:45:00.000000,,,82,205,,8.31,20.87,0,0,2.75,0,,0.3,23.92,,,
2,2020-04-22 16:59:48.000000,2020-04-22 17:00:51.000000,"N",1,74,74,1,0,-3,-1,-0.5,0,0,,-0.3,-4.8,3,1,0
2,2020-04-13 13:04:30.000000,2020-04-13 13:10:04.000000,"N",1,97,49,1,1.13,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
1,2020-04-05 09:35:07.000000,2020-04-05 09:48:25.000000,"N",1,168,126,1,2.4,12,0.5,0.5,0,0,,0.3,13.3,2,1,0
2,2020-04-29 00:10:00.000000,2020-04-29 00:25:00.000000,,,75,230,,3.61,14.34,0,0,3.48,0,,0.3,20.87,,,
2,2020-04-30 10:31:04.000000,2020-05-01 00:00:00.000000,"N",1,65,188,1,2.73,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,2020-04-01 15:03:46.000000,2020-04-01 15:09:09.000000,"N",1,152,41,1,0.87,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
1,2020-04-05 18:24:08.000000,2020-04-05 18:39:02.000000,"N",1,52,140,1,0,23.7,2.5,0.5,10.8,0,,0.3,37.8,1,1,2.5
2,2020-04-12 12:06:08.000000,2020-04-12 12:14:54.000000,"N",1,25,144,1,2.37,10,0,0.5,0,0,,0.3,13.55,2,1,2.75
1,2020-04-10 06:48:21.000000,2020-04-10 07:00:56.000000,"N",1,18,184,1,4.7,16,0,0.5,0,0,,0.3,16.8,4,1,0
2,2020-04-07 16:31:45.000000,2020-04-07 16:32:55.000000,"N",1,188,71,1,0.29,3,1,0.5,0,0,,0.3,4.8,2,1,0
2,2020-04-01 13:22:02.000000,2020-04-01 13:28:40.000000,"N",1,97,189,1,1.36,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-26 18:05:00.000000,2020-04-26 18:30:00.000000,,,18,137,,13.8,41.46,0,0,0,0,,0.3,44.51,,,
2,2020-04-06 11:10:54.000000,2020-04-06 11:22:01.000000,"N",1,74,151,1,0.6,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-19 13:22:49.000000,2020-04-19 14:04:00.000000,"N",1,156,38,1,31.75,83,0,0.5,2.75,12.24,,0.3,98.79,1,1,0
2,2020-04-22 14:03:58.000000,2020-04-22 14:19:38.000000,"N",1,223,70,1,3.55,14.5,0,0.5,0,0,,0.3,15.3,1,1,0
2,2020-04-22 13:13:37.000000,2020-04-22 13:17:24.000000,"N",1,41,152,1,0.69,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-29 07:56:00.000000,2020-04-29 08:08:00.000000,,,213,69,,3.37,19.36,0,0,2.75,0,,0.3,22.41,,,
2,2020-04-14 16:51:33.000000,2020-04-14 16:59:48.000000,"N",1,75,151,1,1.52,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,2020-04-09 16:09:00.000000,2020-04-09 16:33:00.000000,,,197,39,,7.73,23.21,0,0,2.75,0,,0.3,26.26,,,
2,2020-04-30 13:01:00.000000,2020-04-30 13:45:00.000000,,,39,184,,26.04,44.88,0,0,2.75,6.12,,0.3,54.05,,,
2,2020-04-14 08:12:47.000000,2020-04-14 08:13:47.000000,"N",1,74,74,1,0.13,3,0,0.5,0,0,,0.3,3.8,2,1,0
2,2020-04-12 14:14:53.000000,2020-04-12 14:18:45.000000,"N",1,89,89,1,0.48,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,2020-04-08 15:09:27.000000,2020-04-08 15:12:35.000000,"N",1,97,97,2,0.62,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-02 12:17:34.000000,2020-04-02 12:24:02.000000,"N",1,52,195,1,1.57,7,0,0.5,0,0,,0.3,7.8,1,1,0
2,2020-04-20 21:13:00.000000,2020-04-20 21:43:00.000000,,,174,107,,15.23,45.8,0,0,0,0,,0.3,48.85,,,
2,2020-04-03 09:08:00.000000,2020-04-03 09:13:00.000000,,,137,170,,0.87,8,0,0,0,0,,0.3,8.3,,,
2,2020-04-27 08:48:27.000000,2020-04-27 08:58:20.000000,"N",1,42,159,1,1.85,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-16 13:18:29.000000,2020-04-16 13:24:19.000000,"N",1,62,62,1,0.91,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-07 18:53:16.000000,2020-04-07 19:00:51.000000,"N",1,41,236,1,1.57,8,1,0.5,1,0,,0.3,13.55,1,1,2.75
2,2020-04-06 16:35:00.000000,2020-04-06 16:49:00.000000,,,191,218,,7.85,19.51,0,0,0,0,,0.3,19.81,,,
1,2020-04-06 17:23:32.000000,2020-04-06 17:45:15.000000,"N",1,65,37,1,4.5,18,1,0.5,8,0,,0.3,27.8,1,1,0
2,2020-04-22 12:57:00.000000,2020-04-22 13:12:00.000000,,,126,78,,3.37,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-16 07:40:00.000000,2020-04-16 07:50:00.000000,,,70,83,,4.18,16.01,0,0,2.75,0,,0.3,19.06,,,
2,2020-04-03 09:56:12.000000,2020-04-03 10:00:53.000000,"N",1,42,247,1,1,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-05 10:56:31.000000,2020-04-05 11:04:58.000000,"N",1,41,42,1,2.04,9,0,0.5,0,0,,0.3,9.8,1,1,0
2,2020-04-02 00:50:56.000000,2020-04-02 00:55:58.000000,"N",1,41,42,1,1.38,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-10 14:58:24.000000,2020-04-10 15:01:55.000000,"N",1,75,75,1,0.67,4.5,0,0.5,1.32,0,,0.3,6.62,1,1,0
2,2020-04-27 19:17:00.000000,2020-04-27 19:24:00.000000,,,61,71,,1.98,8.88,0,0,0,0,,0.3,9.18,,,
2,2020-04-27 06:09:00.000000,2020-04-27 06:38:00.000000,,,219,137,,17.53,49.13,0,0,0,6.12,,0.3,58.3,,,
2,2020-04-01 08:36:38.000000,2020-04-01 08:48:56.000000,"N",1,166,244,1,3.12,12.5,0,0.5,3.32,0,,0.3,16.62,1,1,0
2,2020-04-11 13:02:14.000000,2020-04-11 13:08:35.000000,"N",1,49,225,1,1.61,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-16 23:13:05.000000,2020-04-16 23:23:49.000000,"N",1,244,41,1,3.38,12,0.5,0.5,3.32,0,,0.3,16.62,1,1,0
2,2020-04-06 17:14:00.000000,2020-04-06 17:36:00.000000,,,246,157,,7.36,28.56,0,0,0,0,,0.3,28.86,,,
2,2020-04-05 18:33:00.000000,2020-04-05 19:16:00.000000,,,61,78,,20.16,41.36,0,0,0,6.12,,0.3,47.78,,,
2,2020-04-04 00:19:48.000000,2020-04-04 00:20:57.000000,"N",1,41,41,1,0.3,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,2020-04-22 07:18:00.000000,2020-04-22 07:35:00.000000,,,259,136,,5.48,22.43,0,0,2.75,6.12,,0.3,31.6,,,
2,2020-04-30 21:56:00.000000,2020-04-30 22:36:00.000000,,,91,137,,9.04,36.04,0,0,0,0,,0.3,39.09,,,
1,2020-04-18 10:33:47.000000,2020-04-18 10:37:59.000000,"N",1,74,75,1,1.3,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-29 16:29:14.000000,2020-04-29 16:41:23.000000,"N",1,42,126,1,4.76,15.5,1,0.5,0,0,,0.3,17.3,1,1,0
2,2020-04-15 10:30:47.000000,2020-04-15 10:40:55.000000,"N",1,244,69,1,2.8,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2020-04-09 08:20:00.000000,2020-04-09 08:39:00.000000,,,159,95,,11.59,36.56,0,0,2.75,6.12,,0.3,45.73,,,
2,2020-04-01 16:58:33.000000,2020-04-01 17:18:44.000000,"N",1,75,112,1,5.63,19.5,1,0.5,2,0,,0.3,26.05,1,1,2.75
2,2020-04-14 12:01:33.000000,2020-04-14 12:08:11.000000,"N",1,74,263,1,1.83,7.5,0,0.5,3,0,,0.3,14.05,1,1,2.75
2,2020-04-21 08:02:18.000000,2020-04-21 09:28:46.000000,"N",1,65,86,1,18.14,70.5,0,0.5,2.75,0,,0.3,74.05,1,1,0
2,2020-04-23 11:24:02.000000,2020-04-23 11:30:30.000000,"N",1,41,166,1,0.15,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,2020-04-04 19:27:02.000000,2020-04-04 19:40:13.000000,"N",1,65,17,1,2.82,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,2020-04-22 16:26:00.000000,2020-04-22 17:11:00.000000,,,218,89,,13.57,42.26,0,0,2.75,0,,0.3,45.31,,,
1,2020-04-09 18:40:18.000000,2020-04-09 18:59:58.000000,"N",1,244,158,1,8.6,26,3.75,0.5,6.11,0,,0.3,36.66,1,1,2.75
2,2020-04-22 11:44:00.000000,2020-04-22 11:47:00.000000,,,51,51,,0.64,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-17 13:10:00.000000,2020-04-17 13:13:00.000000,,,72,71,,0.69,11,0,0,2.75,0,,0.3,14.05,,,
2,2020-04-07 02:22:00.000000,2020-04-07 02:38:00.000000,,,71,65,,4,21.44,0,0,0,0,,0.3,21.74,,,
1,2020-04-03 20:42:36.000000,2020-04-03 20:45:27.000000,"N",1,25,40,1,0.8,4.5,0.5,0.5,0,0,,0.3,5.8,3,1,0
2,2020-04-22 13:14:00.000000,2020-04-22 13:23:00.000000,,,130,215,,1.31,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-06 16:01:26.000000,2020-04-06 16:10:49.000000,"N",1,24,74,1,1.88,9,1,0.5,0,0,,0.3,10.8,2,1,0
2,2020-04-30 08:26:00.000000,2020-04-30 08:38:00.000000,,,71,188,,1.69,7.54,0,0,0,0,,0.3,7.84,,,
2,2020-04-29 06:35:00.000000,2020-04-29 07:05:00.000000,,,66,76,,21.66,58.08,0,0,2.75,0,,0.3,61.13,,,
2,2020-04-19 15:50:30.000000,2020-04-19 16:04:05.000000,"N",1,25,61,1,2.45,11,0,0.5,2.36,0,,0.3,16.11,1,1,0
2,2020-04-13 15:54:58.000000,2020-04-13 16:55:38.000000,"N",1,221,251,1,29.69,85.5,0,0.5,0,0,,0.3,86.3,2,1,0
2,2020-04-02 12:44:11.000000,2020-04-02 12:44:53.000000,"N",1,97,97,1,0.01,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,2020-04-23 20:09:20.000000,2020-04-23 20:17:11.000000,"N",1,61,225,1,1.8,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
1,2020-04-07 09:15:00.000000,2020-04-07 09:39:07.000000,"N",1,257,22,1,0,28.2,0,0.5,0,0,,0.3,29,1,1,0
2,2020-04-07 20:24:45.000000,2020-04-07 20:29:04.000000,"N",1,74,42,1,1.21,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-27 06:43:00.000000,2020-04-27 07:00:00.000000,,,77,37,,4.79,18.18,0,0,0,0,,0.3,18.48,,,
2,2020-04-30 08:36:00.000000,2020-04-30 08:47:00.000000,,,174,185,,3.59,13.9,0,0,2.84,0,,0.3,17.04,,,
1,2020-04-11 07:56:29.000000,2020-04-11 08:05:42.000000,"N",1,69,244,1,2.8,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2020-04-23 17:59:00.000000,2020-04-23 18:06:00.000000,,,215,10,,1.68,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-23 08:46:07.000000,2020-04-23 08:50:30.000000,"N",1,166,152,1,1.06,5.5,0,0.5,0.5,0,,0.3,6.8,1,1,0
2,2020-04-28 06:57:02.000000,2020-04-28 06:57:20.000000,"N",1,247,247,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,2020-04-13 08:17:46.000000,2020-04-13 08:23:28.000000,"N",1,74,74,1,0.82,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-28 15:29:40.000000,2020-04-28 15:38:49.000000,"N",1,127,238,1,6.34,18.5,0,0.5,0,0,,0.3,22.05,2,1,2.75
2,2020-04-28 08:31:00.000000,2020-04-28 08:45:00.000000,,,61,37,,2.68,15.12,0,0,2.75,0,,0.3,18.17,,,
2,2020-04-08 19:52:12.000000,2020-04-08 19:54:14.000000,"N",1,41,42,1,0.49,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-14 13:49:17.000000,2020-04-14 14:06:01.000000,"N",1,74,166,1,1.92,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,2020-04-28 18:59:00.000000,2020-04-28 19:04:00.000000,,,116,116,,0.41,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-14 06:03:00.000000,2020-04-14 06:26:00.000000,,,167,137,,8.68,26.71,0,0,0,0,,0.3,29.76,,,
2,2020-04-20 18:00:29.000000,2020-04-20 18:16:57.000000,"N",1,75,48,1,3.86,15,1,0.5,0,0,,0.3,19.55,1,1,2.75
2,2020-04-16 07:31:00.000000,2020-04-16 07:31:00.000000,,,159,159,,0,52.99,0,0,0,0,,0.3,53.29,,,
2,2020-04-14 09:29:16.000000,2020-04-14 09:39:33.000000,"N",1,42,75,1,3.21,12,0,0.5,0,0,,0.3,12.8,1,1,0
2,2020-04-16 16:04:37.000000,2020-04-16 16:48:18.000000,"N",1,197,174,1,23.38,66.5,1,0.5,2.75,6.12,,0.3,77.17,1,1,0
2,2020-04-24 13:33:54.000000,2020-04-24 13:40:50.000000,"N",1,41,151,1,1.69,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-24 18:49:51.000000,2020-04-24 19:04:38.000000,"N",1,130,191,1,3.58,13.5,1,0.5,0,0,,0.3,15.3,1,1,0
2,2020-04-06 09:12:18.000000,2020-04-06 09:21:56.000000,"N",1,74,151,1,1.95,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-02 08:03:53.000000,2020-04-02 08:22:08.000000,"N",1,74,50,1,5.86,20.5,0,0.5,1.5,0,,0.3,25.55,1,1,2.75
1,2020-04-10 11:54:30.000000,2020-04-10 11:58:27.000000,"N",1,17,17,1,0.9,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,2020-04-10 07:57:23.000000,2020-04-10 08:00:13.000000,"Y",1,188,85,1,0.9,5,0,0.5,1,0,,0.3,6.8,1,1,0
2,2020-04-29 09:08:00.000000,2020-04-29 09:18:00.000000,,,41,75,,1.16,7.6,0,0.5,2.75,0,,0.3,11.15,,,
2,2020-04-24 16:03:00.000000,2020-04-24 16:37:00.000000,,,197,49,,9.87,22.11,0,0,2.75,0,,0.3,25.16,,,
2,2020-04-27 17:48:05.000000,2020-04-27 17:56:00.000000,"N",1,159,69,1,1.22,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-04 15:39:13.000000,2020-04-04 16:13:38.000000,"N",1,197,18,1,16.18,46.5,0,0.5,0,6.12,,0.3,53.42,1,1,0
2,2020-04-14 16:31:49.000000,2020-04-14 16:36:07.000000,"N",1,97,97,1,0.8,5,1,0.5,1.7,0,,0.3,8.5,1,1,0
2,2020-04-09 04:30:00.000000,2020-04-09 04:36:00.000000,,,76,124,,1.83,27.47,0,0,2.75,0,,0.3,30.52,,,
2,2020-04-27 09:08:00.000000,2020-04-27 09:19:00.000000,,,3,185,,2.31,13.9,0,0,2.75,0,,0.3,16.95,,,
2,2020-04-04 11:43:00.000000,2020-04-04 11:47:00.000000,,,97,61,,1.12,8,0,0,0,0,,0.3,8.3,,,
2,2020-04-04 17:09:00.000000,2020-04-04 17:32:00.000000,,,97,177,,4.3,11.04,0,0,0,0,,0.3,11.34,,,
2,2020-04-29 15:49:11.000000,2020-04-29 15:52:07.000000,"N",1,74,75,1,1.23,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
1,2020-04-10 16:00:09.000000,2020-04-10 16:21:11.000000,"N",1,216,83,1,0,35.2,0,0.5,0,0,,0.3,36,1,1,0
2,2020-04-12 15:25:33.000000,2020-04-12 15:34:37.000000,"N",1,42,75,1,1.62,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-04 23:36:16.000000,2020-04-04 23:43:33.000000,"N",1,152,151,1,1.43,7,0.5,0.5,1.66,0,,0.3,11.91,1,1,0
2,2020-04-30 08:33:47.000000,2020-04-30 08:39:22.000000,"N",1,42,166,1,1.07,6.5,0,0.5,4,0,,0.3,11.3,1,1,0
2,2020-04-29 18:52:16.000000,2020-04-29 19:00:09.000000,"N",1,74,75,1,1.4,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,0
2,2020-04-04 16:00:05.000000,2020-04-04 16:06:25.000000,"N",1,41,74,1,0.95,6,0,0.5,1.7,0,,0.3,8.5,1,1,0
2,2020-04-14 13:10:30.000000,2020-04-14 13:19:46.000000,"N",1,75,233,1,4.11,13.5,0,0.5,0,0,,0.3,17.05,2,1,2.75
2,2020-04-24 18:24:52.000000,2020-04-24 18:41:21.000000,"N",1,61,25,1,3.5,14.5,1,0.5,0,0,,0.3,16.3,2,1,0
2,2020-04-13 18:57:55.000000,2020-04-13 19:17:30.000000,"N",1,244,158,1,8.54,25.5,1,0.5,6.01,0,,0.3,36.06,1,1,2.75
2,2020-04-06 09:38:56.000000,2020-04-06 09:40:57.000000,"N",1,75,75,1,0.51,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,2020-04-24 11:56:20.000000,2020-04-24 12:02:26.000000,"N",1,75,236,1,0.94,6,0,0.5,0.5,0,,0.3,10.05,1,1,2.75
2,2020-04-23 06:06:00.000000,2020-04-23 06:33:00.000000,,,155,197,,15.05,34.42,0,0,2.75,0,,0.3,37.47,,,
1,2020-04-01 11:06:20.000000,2020-04-01 11:14:58.000000,"N",1,152,42,1,1.6,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,2020-04-15 20:31:00.000000,2020-04-15 20:54:00.000000,,,188,76,,4.34,15.16,0,0,0,0,,0.3,15.46,,,
2,2020-04-16 12:57:27.000000,2020-04-16 13:06:08.000000,"N",1,41,42,1,1.57,8.5,0,0.5,1.5,0,,0.3,10.8,1,1,0
2,2020-04-01 16:19:20.000000,2020-04-01 16:23:55.000000,"N",1,74,75,1,0.9,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-12 20:10:48.000000,2020-04-12 20:16:50.000000,"N",1,74,41,1,1.23,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-19 20:50:16.000000,2020-04-19 20:57:24.000000,"N",1,166,41,1,1.28,7.5,0.5,0.5,0.8,0,,0.3,9.6,1,1,0
2,2020-04-17 21:08:00.000000,2020-04-17 21:25:00.000000,,,61,66,,3.72,13.65,0,0,2.75,0,,0.3,16.7,,,
2,2020-04-23 13:10:02.000000,2020-04-23 13:14:39.000000,"N",1,65,97,1,1.02,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,2020-04-24 12:23:17.000000,2020-04-24 12:44:54.000000,"N",1,18,129,4,10.94,32,0,0.5,2,0,,0.3,36.75,1,1,0
2,2020-04-15 08:42:41.000000,2020-04-15 08:54:41.000000,"N",1,247,167,1,5.21,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
2,2020-04-28 09:25:00.000000,2020-04-28 09:27:00.000000,,,11,11,,0.17,8.4,0,0,2.75,0,,0.3,11.45,,,
2,2020-04-11 16:19:22.000000,2020-04-11 16:25:18.000000,"N",1,42,41,1,1.11,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-14 07:06:00.000000,2020-04-14 07:50:00.000000,,,75,117,,23.86,63.82,0,0,2.75,6.12,,0.3,72.99,,,
2,2020-04-21 12:48:08.000000,2020-04-21 12:56:08.000000,"N",1,49,181,1,1.8,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,2020-04-24 10:01:02.000000,2020-04-24 10:09:20.000000,"N",1,244,169,1,2.15,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-25 15:14:44.000000,2020-04-25 15:27:49.000000,"N",1,74,168,1,2.61,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,2020-04-07 06:53:50.000000,2020-04-07 07:15:36.000000,"N",1,159,197,1,13.39,37,0,0.5,0,6.12,,0.3,43.92,1,1,0
2,2020-04-27 09:09:00.000000,2020-04-27 09:16:00.000000,,,72,39,,1.76,8.57,0,0,2.75,0,,0.3,11.62,,,
2,2020-04-20 01:24:50.000000,2020-04-20 01:29:57.000000,"N",1,92,73,1,0.9,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-22 08:13:23.000000,2020-04-22 08:28:33.000000,"N",1,74,186,1,4.86,16.5,0,0.5,0,0,,0.3,20.05,2,1,2.75
2,2020-04-30 08:02:12.000000,2020-04-30 08:10:32.000000,"N",1,75,41,1,1.87,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-22 00:16:56.000000,2020-04-22 00:18:24.000000,"N",1,166,166,1,0.14,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,2020-04-12 08:35:25.000000,2020-04-12 08:56:38.000000,"N",1,135,237,1,10.96,32,0,0.5,0,0,,0.3,35.55,2,1,2.75
2,2020-04-03 16:48:09.000000,2020-04-03 17:11:51.000000,"N",1,169,247,1,2.35,16,1,0.5,0,0,,0.3,17.8,1,1,0
2,2020-04-03 08:00:14.000000,2020-04-03 08:05:45.000000,"N",5,75,41,1,1.44,19,0,0,3.86,0,,0.3,23.16,1,2,0
2,2020-04-10 15:57:00.000000,2020-04-10 16:11:00.000000,,,61,97,,2.59,8.17,0,0,2.75,0,,0.3,11.22,,,
2,2020-04-21 08:14:55.000000,2020-04-21 08:21:11.000000,"N",5,41,42,1,0.86,9,0,0,0,0,,0.3,9.3,2,2,0
2,2020-04-21 18:23:10.000000,2020-04-21 18:23:13.000000,"N",1,74,264,1,0,2.5,1,0.5,0,0,,0.3,4.3,2,1,0
2,2020-04-18 16:11:43.000000,2020-04-18 16:30:44.000000,"N",1,166,147,1,4.09,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
2,2020-04-28 16:18:00.000000,2020-04-28 17:14:00.000000,,,37,265,,21.2,53.66,0,0,0,13.75,,0.3,70.46,,,
1,2020-04-06 16:20:39.000000,2020-04-06 16:25:36.000000,"N",1,97,49,0,0.8,5.5,1,0.5,1.45,0,,0.3,8.75,1,1,0
2,2020-04-01 17:33:24.000000,2020-04-01 17:33:26.000000,"N",1,60,264,1,0,2.5,1,0.5,0,0,,0.3,4.3,2,1,0
2,2020-04-13 13:53:03.000000,2020-04-13 14:08:23.000000,"N",1,95,80,1,8.17,24,0,0.5,0,0,,0.3,24.8,2,1,0
2,2020-04-26 17:55:34.000000,2020-04-26 18:42:03.000000,"N",1,33,150,1,15.2,51.5,0,0.5,2.75,0,,0.3,55.05,1,1,0
2,2020-04-27 17:43:08.000000,2020-04-27 17:56:25.000000,"N",1,7,82,1,3.7,14,1,0.5,0,0,,0.3,15.8,2,1,0
2,2020-04-15 17:35:25.000000,2020-04-15 17:42:03.000000,"N",1,75,41,2,1.59,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-20 10:26:15.000000,2020-04-20 10:29:46.000000,"N",1,75,263,1,1.01,5,0,0.5,0,0,,0.3,8.55,2,1,2.75
2,2020-04-25 23:27:25.000000,2020-04-26 00:04:04.000000,"N",1,75,51,1,9.25,36,0.5,0.5,4.8,0,,0.3,42.1,1,1,0
2,2020-04-30 08:45:00.000000,2020-04-30 08:57:00.000000,,,85,71,,1.4,7.89,0,0,1.64,0,,0.3,9.83,,,
2,2020-04-25 20:28:00.000000,2020-04-25 20:44:00.000000,,,48,119,,8.88,19.17,0,0,2.75,0,,0.3,22.22,,,
2,2020-04-13 17:04:53.000000,2020-04-13 17:13:10.000000,"N",1,42,159,1,1.31,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-07 14:11:35.000000,2020-04-07 14:19:46.000000,"N",1,116,41,2,1.62,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-12 09:17:00.000000,2020-04-12 09:39:00.000000,,,228,85,,4.06,15.88,0,0,0,0,,0.3,16.18,,,
2,2020-04-26 14:10:09.000000,2020-04-26 14:15:45.000000,"N",1,74,75,1,0.84,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-07 16:11:45.000000,2020-04-07 16:15:02.000000,"N",1,74,74,1,0.73,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-04 13:40:16.000000,2020-04-04 13:47:34.000000,"N",1,166,41,1,0.98,7,0,0.5,1.95,0,,0.3,9.75,1,1,0
2,2020-04-30 12:38:08.000000,2020-04-30 12:50:53.000000,"N",1,41,246,1,5.47,17,0,0.5,0,0,,0.3,20.55,2,1,2.75
2,2020-04-06 11:06:19.000000,2020-04-06 11:11:34.000000,"N",1,41,42,1,1.2,6,0,0.5,2.04,0,,0.3,8.84,1,1,0
2,2020-04-29 16:46:11.000000,2020-04-29 16:58:06.000000,"N",1,92,53,1,2.59,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
2,2020-04-15 07:51:00.000000,2020-04-15 07:58:29.000000,"N",1,74,166,1,1.53,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
2,2020-04-08 10:35:22.000000,2020-04-08 10:42:51.000000,"N",1,41,74,1,1.43,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-22 11:10:57.000000,2020-04-22 11:54:53.000000,"N",1,169,77,1,18.83,54,0,0.5,2.75,6.12,,0.3,63.67,1,1,0
1,2020-04-07 19:39:05.000000,2020-04-07 19:50:37.000000,"N",1,49,62,1,2.6,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,2020-04-02 11:46:35.000000,2020-04-02 12:04:24.000000,"N",1,260,223,1,4.01,15.5,0,0.5,0,0,,0.3,16.3,2,1,0
2,2020-04-11 07:27:00.000000,2020-04-11 07:47:00.000000,,,49,140,,8.86,23.92,0,0,2.75,0,,0.3,26.97,,,
1,2020-04-18 15:00:24.000000,2020-04-18 15:04:30.000000,"N",1,74,41,1,0.7,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-08 06:50:00.000000,2020-04-08 07:05:00.000000,,,130,219,,5.34,15.02,0,0,0,0,,0.3,15.32,,,
2,2020-04-03 18:01:41.000000,2020-04-03 18:25:50.000000,"N",1,37,217,1,3.7,17.5,1,0.5,0,0,,0.3,19.3,2,1,0
2,2020-04-28 12:41:33.000000,2020-04-28 12:43:19.000000,"N",1,74,74,1,0.39,3.5,0,0.5,0.86,0,,0.3,5.16,1,1,0
1,2020-04-29 10:01:06.000000,2020-04-29 10:15:47.000000,"N",1,61,49,1,0,14.2,0,0.5,0,0,,0.3,15,1,1,0
2,2020-04-04 03:08:47.000000,2020-04-04 03:17:06.000000,"N",1,244,116,2,1.95,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-26 11:42:00.000000,2020-04-26 11:46:31.000000,"N",1,41,42,1,1.07,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-06 09:46:40.000000,2020-04-06 09:54:51.000000,"N",1,41,239,1,2.48,9,0,0.5,0,0,,0.3,12.55,2,1,2.75
2,2020-04-28 11:33:54.000000,2020-04-28 11:44:36.000000,"N",1,74,244,1,3.47,13,0,0.5,0,0,,0.3,13.8,2,1,0
