"VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
1,2020-04-02 17:52:51.000000,2020-04-02 18:00:18.000000,1,2.8,1,"N",140,137,1,10,3.5,0.5,2.85,0,0.3,17.15,2.5,
2,2020-04-20 17:06:34.000000,2020-04-20 17:11:28.000000,1,1.62,1,"N",50,163,1,7,1,0.5,2.26,0,0.3,13.56,2.5,
1,2020-04-16 17:34:13.000000,2020-04-16 17:38:07.000000,1,0.9,1,"N",141,236,1,5,3.5,0.5,2.3,0,0.3,11.6,2.5,
2,2020-04-24 08:42:19.000000,2020-04-24 08:49:13.000000,1,2.65,1,"N",236,233,1,9,0,0.5,2.46,0,0.3,14.76,2.5,
2,2020-04-28 09:51:48.000000,2020-04-28 09:59:06.000000,1,1.32,1,"N",142,161,2,7,0,0.5,0,0,0.3,10.3,2.5,
1,2020-04-16 10:55:03.000000,2020-04-16 11:08:00.000000,1,3.5,1,"N",263,170,1,13,2.5,0.5,3.25,0,0.3,19.55,2.5,
2,2020-04-23 00:41:20.000000,2020-04-23 00:57:25.000000,,5.98,,,137,198,0,20.39,0,0.5,0,6.12,0.3,29.81,,
2,2020-04-05 07:25:29.000000,2020-04-05 07:29:38.000000,5,0.93,1,"N",143,50,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5,
2,2020-04-18 13:56:00.000000,2020-04-18 14:29:00.000000,,19.66,,,169,72,0,39.77,0,0.5,2.75,6.12,0.3,49.44,,
2,2020-04-12 01:04:42.000000,2020-04-12 01:08:45.000000,1,1.78,1,"N",264,264,1,6.5,0.5,0.5,1.56,0,0.3,9.36,0,
1,2020-04-11 08:55:34.000000,2020-04-11 09:11:49.000000,2,5.8,1,"N",246,74,1,18,2.5,0.5,2,0,0.3,23.3,2.5,
2,2020-04-30 14:23:00.000000,2020-04-30 14:33:00.000000,,1.71,,,71,72,0,8.19,0,0.5,0,0,0.3,8.99,,
2,2020-04-10 08:52:49.000000,2020-04-10 08:56:07.000000,1,0.91,1,"N",262,140,2,5,0,0.5,0,0,0.3,8.3,2.5,
2,2020-04-27 21:54:21.000000,2020-04-27 22:13:09.000000,5,1.61,1,"N",137,186,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5,
2,2020-04-21 16:55:00.000000,2020-04-21 17:17:00.000000,,3.35,,,74,167,0,12.01,0,0.5,2.75,0,0.3,15.56,,
2,2020-04-07 11:30:10.000000,2020-04-07 11:35:05.000000,1,1.17,1,"N",238,239,2,6,0,0.5,0,0,0.3,9.3,2.5,
1,2020-04-08 14:28:08.000000,2020-04-08 14:31:20.000000,1,0.7,1,"N",141,236,1,4,2.5,0.5,1,0,0.3,8.3,2.5,
1,2020-04-02 08:49:35.000000,2020-04-02 09:01:00.000000,2,6.1,1,"N",140,209,1,18.5,2.5,0.5,2.18,0,0.3,23.98,2.5,
1,2020-04-10 21:06:26.000000,2020-04-10 21:14:27.000000,1,1.3,1,"N",75,238,1,7.5,3,0.5,2.2,0,0.3,13.5,0,
1,2020-04-05 16:17:40.000000,2020-04-05 16:37:18.000000,1,8,1,"N",79,41,2,25.5,2.5,0.5,0,0,0.3,28.8,2.5,
1,2020-04-07 14:49:44.000000,2020-04-07 14:54:04.000000,1,1.4,1,"N",137,162,2,6,2.5,0.5,0,0,0.3,9.3,2.5,
2,2020-04-21 21:43:12.000000,2020-04-21 21:51:31.000000,1,1.67,1,"N",75,238,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5,
2,2020-04-18 13:24:54.000000,2020-04-18 13:32:52.000000,2,1.51,1,"N",39,39,1,7.5,0,0.5,0.17,0,0.3,8.47,0,
2,2020-04-19 16:09:00.000000,2020-04-19 16:22:00.000000,,2.1,,,210,165,0,8,0,0.5,2.75,0,0.3,11.55,,
2,2020-04-27 12:48:50.000000,2020-04-27 12:50:56.000000,1,0.45,1,"N",181,97,2,3.5,0,0.5,0,0,0.3,4.3,0,
2,2020-04-28 09:28:49.000000,2020-04-28 09:33:17.000000,1,1.38,1,"N",263,141,1,6,0,0.5,1.86,0,0.3,11.16,2.5,
2,2020-04-11 17:45:02.000000,2020-04-11 17:53:53.000000,1,1.57,1,"N",142,50,1,8,0,0.5,2.83,0,0.3,14.13,2.5,
2,2020-04-24 19:06:15.000000,2020-04-24 19:18:06.000000,1,3.41,1,"N",107,262,1,12,1,0.5,4.08,0,0.3,20.38,2.5,
1,2020-04-27 15:34:06.000000,2020-04-27 15:50:02.000000,1,8,1,"N",13,263,1,23.5,2.5,0.5,5.35,0,0.3,32.15,2.5,
2,2020-04-02 19:20:37.000000,2020-04-02 19:27:56.000000,2,1.28,1,"N",262,75,2,7,1,0.5,0,0,0.3,11.3,2.5,
1,2020-04-08 08:55:43.000000,2020-04-08 09:00:36.000000,1,1.9,1,"N",263,229,1,7,2.5,0.5,2,0,0.3,12.3,2.5,
2,2020-04-27 17:09:49.000000,2020-04-27 17:15:14.000000,1,1.27,1,"N",107,229,1,6.5,1,0.5,2.16,0,0.3,12.96,2.5,
2,2020-04-30 11:29:01.000000,2020-04-30 11:34:49.000000,1,1.43,1,"N",263,140,1,6.5,0,0.5,0,0,0.3,9.8,2.5,
1,2020-04-15 14:45:13.000000,2020-04-15 14:51:54.000000,1,1,1,"N",74,42,3,6.5,0,0.5,0,0,0.3,7.3,0,
2,2020-04-20 12:28:21.000000,2020-04-20 12:30:49.000000,1,0.62,1,"N",142,48,1,4,0,0.5,1,0,0.3,8.3,2.5,
1,2020-04-18 11:22:33.000000,2020-04-18 11:28:01.000000,1,1.9,1,"N",229,236,1,7.5,2.5,0.5,2.7,0,0.3,13.5,2.5,
1,2020-04-13 13:36:21.000000,2020-04-13 13:38:47.000000,1,0.5,1,"N",137,233,1,4,2.5,0.5,1,0,0.3,8.3,2.5,
2,2020-04-13 08:03:21.000000,2020-04-13 08:07:43.000000,1,1.16,1,"N",166,166,2,5.5,0,0.5,0,0,0.3,6.3,0,
2,2020-04-30 07:58:10.000000,2020-04-30 08:08:04.000000,5,2.4,1,"N",142,68,1,9.5,0,0.5,2.56,0,0.3,15.36,2.5,
2,2020-04-22 09:27:32.000000,2020-04-22 09:33:08.000000,1,1.88,1,"N",107,229,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5,
1,2020-04-24 08:41:20.000000,2020-04-24 08:48:41.000000,1,1.7,1,"N",90,48,1,7.5,2.5,0.5,0,0,0.3,10.8,2.5,
2,2020-04-08 17:50:50.000000,2020-04-08 18:21:18.000000,1,9.26,1,"N",90,72,1,30,1,0.5,2,0,0.3,36.3,2.5,
2,2020-04-03 14:27:55.000000,2020-04-03 14:34:37.000000,1,2.12,1,"N",162,263,1,8,0,0.5,3.39,0,0.3,14.69,2.5,
2,2020-04-28 13:42:37.000000,2020-04-28 13:50:40.000000,1,1.6,1,"N",79,233,1,8,0,0.5,2,0,0.3,13.3,2.5,
1,2020-04-05 13:20:30.000000,2020-04-05 13:26:33.000000,1,2.6,1,"N",170,236,1,9,2.5,0.5,1.5,0,0.3,13.8,2.5,
1,2020-04-22 18:55:23.000000,2020-04-22 19:00:06.000000,1,1,1,"N",170,164,2,5,3.5,0.5,0,0,0.3,9.3,2.5,
2,2020-04-09 13:35:32.000000,2020-04-09 13:38:52.000000,1,0.6,1,"N",237,236,2,4.5,0,0.5,0,0,0.3,7.8,2.5,
1,2020-04-10 19:12:20.000000,2020-04-10 19:17:37.000000,3,0.9,1,"N",167,167,2,5.5,1,0.5,0,0,0.3,7.3,0,
1,2020-04-03 10:10:23.000000,2020-04-03 10:11:29.000000,1,0.3,1,"N",186,90,1,3,2.5,0.5,1.2,0,0.3,7.5,2.5,
1,2020-04-18 11:35:28.000000,2020-04-18 11:39:08.000000,1,0.5,1,"N",238,238,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5,
2,2020-04-17 17:03:23.000000,2020-04-17 17:17:56.000000,1,5.13,1,"N",179,42,1,17.5,1,0.5,5.08,6.12,0.3,32.45,0,
1,2020-04-15 12:47:19.000000,2020-04-15 12:52:32.000000,1,0.8,1,"N",68,113,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5,
2,2020-04-30 23:07:12.000000,2020-04-30 23:11:15.000000,1,1.17,1,"N",186,137,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,
1,2020-04-22 08:07:00.000000,2020-04-22 08:20:05.000000,1,3.2,1,"N",141,234,1,13.5,2.5,0.5,2.5,0,0.3,19.3,2.5,
1,2020-04-28 13:13:21.000000,2020-04-28 13:33:28.000000,1,0,1,"N",95,191,1,27.2,0,0.5,0,0,0.3,28,0,
1,2020-04-25 11:59:36.000000,2020-04-25 12:05:40.000000,1,0.7,1,"N",229,43,1,6,2.5,0.5,3,0,0.3,12.3,2.5,
2,2020-04-07 20:43:04.000000,2020-04-07 20:58:38.000000,2,4.71,1,"N",137,238,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,
2,2020-04-30 09:29:49.000000,2020-04-30 09:57:06.000000,1,4.76,1,"N",238,244,1,21,0,0.5,7.29,0,0.3,31.59,2.5,
1,2020-04-09 12:17:23.000000,2020-04-09 12:24:46.000000,1,1.8,1,"N",137,4,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5,
2,2020-04-25 15:19:48.000000,2020-04-25 15:25:10.000000,5,0.96,1,"N",238,239,1,6,0,0.5,2.79,0,0.3,12.09,2.5,
2,2020-04-19 12:07:39.000000,2020-04-19 12:14:15.000000,1,1.8,1,"N",141,75,2,8,0,0.5,0,0,0.3,11.3,2.5,
2,2020-04-10 16:56:37.000000,2020-04-10 17:14:06.000000,1,4.15,1,"N",238,137,1,16,1,0.5,5.08,0,0.3,25.38,2.5,
2,2020-04-14 19:45:53.000000,2020-04-14 20:15:58.000000,1,18.01,2,"N",132,162,1,52,4.5,0.5,17.94,0,0.3,77.74,2.5,
2,2020-04-07 15:40:00.000000,2020-04-07 15:58:00.000000,,8.63,,,74,174,0,22.82,0,0.5,0,0,0.3,23.62,,
1,2020-04-08 12:37:16.000000,2020-04-08 12:45:38.000000,1,1.7,1,"N",238,41,1,8.5,2.5,0.5,2.95,0,0.3,14.75,2.5,
1,2020-04-16 16:41:09.000000,2020-04-16 16:49:13.000000,1,3.3,1,"N",107,236,2,11,3.5,0.5,0,0,0.3,15.3,2.5,
1,2020-04-11 10:02:36.000000,2020-04-11 10:07:34.000000,1,1.2,1,"N",141,236,2,6,2.5,0.5,0,0,0.3,9.3,2.5,
1,2020-04-20 16:41:54.000000,2020-04-20 16:47:12.000000,1,1.6,1,"N",238,41,1,6.5,3.5,0.5,0,0,0.3,10.8,2.5,
1,2020-04-08 17:48:25.000000,2020-04-08 18:01:47.000000,,3.6,,,107,140,0,13,1,0.5,2.6,0,0.3,19.9,,
2,2020-04-06 11:09:47.000000,2020-04-06 11:16:35.000000,1,1.45,1,"N",90,79,2,7,0,0.5,0,0,0.3,10.3,2.5,
2,2020-04-01 07:23:54.000000,2020-04-01 07:26:18.000000,1,0.35,1,"N",140,140,1,4,0,0.5,1,0,0.3,8.3,2.5,
2,2020-04-16 19:52:09.000000,2020-04-16 20:02:10.000000,1,2.12,1,"N",100,229,2,9.5,1,0.5,0,0,0.3,13.8,2.5,
2,2020-04-18 21:42:44.000000,2020-04-18 21:47:19.000000,1,1,1,"N",262,75,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,
2,2020-04-02 10:07:56.000000,2020-04-02 10:15:48.000000,1,1.12,1,"N",262,236,2,6.5,0,0.5,0,0,0.3,9.8,2.5,
2,2020-04-30 00:10:00.000000,2020-04-30 00:25:00.000000,,3.66,,,151,168,0,19.75,0,0.5,2.75,0,0.3,23.3,,
1,2020-04-20 12:24:14.000000,2020-04-20 12:24:35.000000,1,0,1,"N",42,42,3,2.5,0,0.5,0,0,0.3,3.3,0,
1,2020-04-08 19:23:49.000000,2020-04-08 19:31:43.000000,1,2.2,1,"N",236,170,2,9,3.5,0.5,0,0,0.3,13.3,2.5,
1,2020-04-01 18:28:20.000000,2020-04-01 18:38:40.000000,0,1.5,1,"N",244,166,3,9,1,0.5,0,0,0.3,10.8,0,
2,2020-04-24 16:52:58.000000,2020-04-24 17:00:23.000000,3,1.46,1,"N",262,75,2,7.5,1,0.5,0,0,0.3,11.8,2.5,
2,2020-04-20 09:18:31.000000,2020-04-20 09:29:20.000000,,2.05,,,72,39,0,12.42,0,0.5,2.75,0,0.3,15.97,,
2,2020-04-29 09:51:25.000000,2020-04-29 10:00:51.000000,1,2.13,1,"N",48,246,1,9.5,0,0.5,2.56,0,0.3,15.36,2.5,
2,2020-04-24 15:58:20.000000,2020-04-24 16:03:42.000000,1,1.37,1,"N",75,74,2,6.5,1,0.5,0,0,0.3,8.3,0,
2,2020-04-18 18:09:05.000000,2020-04-18 18:20:50.000000,1,2.7,1,"N",238,42,2,11.5,0,0.5,0,0,0.3,14.8,2.5,
1,2020-04-20 06:36:31.000000,2020-04-20 06:46:20.000000,1,3.5,1,"N",186,75,1,12,2.5,0.5,1,0,0.3,16.3,2.5,
2,2020-04-06 14:58:55.000000,2020-04-06 15:04:49.000000,1,1.67,1,"N",142,236,2,7.5,0,0.5,0,0,0.3,10.8,2.5,
1,2020-04-21 16:46:21.000000,2020-04-21 17:00:25.000000,1,3.4,1,"N",113,141,1,13,3.5,0.5,3.45,0,0.3,20.75,2.5,
1,2020-04-16 14:06:18.000000,2020-04-16 14:11:40.000000,0,1.7,1,"N",249,100,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5,
2,2020-04-07 19:45:41.000000,2020-04-07 19:55:49.000000,1,2.5,1,"N",263,142,1,10.5,1,0.5,1.75,0,0.3,16.55,2.5,
2,2020-04-24 20:31:12.000000,2020-04-24 20:37:45.000000,1,1.57,1,"N",140,263,1,7,0.5,0.5,0,0,0.3,10.8,2.5,
1,2020-04-03 20:08:02.000000,2020-04-03 20:16:51.000000,,2.1,,,229,236,0,9,0.5,0.5,1.92,0,0.3,14.72,,
1,2020-04-17 12:51:12.000000,2020-04-17 12:55:27.000000,1,1.5,1,"N",164,163,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5,
2,2020-04-18 17:03:39.000000,2020-04-18 17:17:32.000000,1,3.82,1,"N",68,237,1,13.5,0,0.5,3.36,0,0.3,20.16,2.5,
1,2020-04-19 14:11:17.000000,2020-04-19 14:14:08.000000,1,1.2,1,"N",262,74,1,5.5,2.5,0.5,0.88,0,0.3,9.68,2.5,
1,2020-04-27 11:19:37.000000,2020-04-27 11:39:31.000000,0,3.3,1,"N",226,226,2,15.5,0,0.5,0,0,0.3,16.3,0,
2,2020-04-03 09:17:48.000000,2020-04-03 09:23:03.000000,1,1.88,1,"N",90,162,2,7.5,0,0.5,0,0,0.3,10.8,2.5,
1,2020-04-23 21:17:47.000000,2020-04-23 21:34:40.000000,1,4.2,1,"N",143,211,2,15.5,3,0.5,0,0,0.3,19.3,2.5,
1,2020-04-27 08:43:47.000000,2020-04-27 08:56:06.000000,1,3.7,1,"N",41,48,1,13,2.5,0.5,0,0,0.3,16.3,2.5,
1,2020-04-10 13:19:15.000000,2020-04-10 13:31:15.000000,1,3.3,1,"N",43,79,2,12.5,2.5,0.5,0,0,0.3,15.8,2.5,
2,2020-04-01 17:37:06.000000,2020-04-01 17:53:52.000000,1,5.07,1,"N",236,148,2,17.5,1,0.5,0,0,0.3,21.8,2.5,
2,2020-04-07 05:37:12.000000,2020-04-07 05:41:32.000000,1,1.29,1,"N",68,163,2,6,0.5,0.5,0,0,0.3,9.8,2.5,
2,2020-04-14 21:16:00.000000,2020-04-14 21:38:00.000000,,8.31,,,71,216,0,19.64,0,0.5,2.75,0,0.3,23.19,,
1,2020-04-08 17:18:03.000000,2020-04-08 17:22:38.000000,1,1.2,1,"N",163,236,1,6.5,3.5,0.5,1,0,0.3,11.8,2.5,
1,2020-04-13 11:21:55.000000,2020-04-13 11:23:59.000000,1,0.3,1,"N",42,42,1,3.5,0,0.5,1,0,0.3,5.3,0,
1,2020-04-28 16:57:46.000000,2020-04-28 17:00:04.000000,1,0.7,1,"N",262,263,1,4.5,3.5,0.5,2.6,0,0.3,11.4,2.5,
2,2020-04-10 18:47:22.000000,2020-04-10 18:53:48.000000,1,2.58,1,"N",263,137,1,9,1,0.5,2.66,0,0.3,15.96,2.5,
2,2020-04-13 23:04:00.000000,2020-04-13 23:32:00.000000,,13.76,,,137,254,0,41.46,0,0.5,0,0,0.3,44.76,,
2,2020-04-17 15:04:30.000000,2020-04-17 15:09:07.000000,1,0.67,1,"N",129,82,2,5,0,0.5,0,0,0.3,5.8,0,
2,2020-04-23 13:10:32.000000,2020-04-23 13:32:59.000000,1,5.32,1,"N",158,141,1,19.5,0,0.5,5.2,0,0.3,28,2.5,
2,2020-04-10 12:27:24.000000,2020-04-10 12:32:58.000000,1,1,1,"N",25,189,2,6,0,0.5,0,0,0.3,6.8,0,
1,2020-04-21 09:19:07.000000,2020-04-21 09:23:11.000000,1,1.1,1,"N",234,100,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5,
2,2020-04-06 06:40:50.000000,2020-04-06 06:50:45.000000,1,1.66,1,"N",48,170,2,9,0,0.5,0,0,0.3,12.3,2.5,
2,2020-04-30 19:39:42.000000,2020-04-30 19:44:27.000000,2,1.38,1,"N",75,74,1,6,1,0.5,1.56,0,0.3,9.36,0,
2,2020-04-15 08:13:00.000000,2020-04-15 08:30:00.000000,,4.29,,,177,97,0,16.6,0,0.5,2.75,0,0.3,20.15,,
2,2020-04-07 09:48:33.000000,2020-04-07 09:54:33.000000,1,1.23,1,"N",48,161,2,6.5,0,0.5,0,0,0.3,9.8,2.5,
2,2020-04-04 09:28:58.000000,2020-04-04 09:41:58.000000,1,1.68,1,"N",48,50,2,7.5,0,0.5,0,0,0.3,10.8,2.5,
1,2020-04-06 13:22:11.000000,2020-04-06 13:26:28.000000,1,0.6,1,"N",43,24,1,5,0,0.5,0.87,0,0.3,6.67,0,
1,2020-04-29 16:19:58.000000,2020-04-29 16:27:19.000000,1,1.8,1,"N",141,137,1,7.5,3.5,0.5,3.5,0,0.3,15.3,2.5,
1,2020-04-17 19:01:28.000000,2020-04-17 19:16:16.000000,1,3.3,1,"N",48,236,1,13.5,3.5,0.5,1,0,0.3,18.8,2.5,
1,2020-04-01 16:44:39.000000,2020-04-01 16:49:52.000000,0,0.7,1,"N",264,264,1,5,0.5,0.5,1.25,0,0.3,7.55,0,
2,2020-04-08 16:04:58.000000,2020-04-08 16:05:09.000000,1,0,2,"N",132,132,1,52,4.5,0.5,19.03,6.12,0.3,82.45,0,
2,2020-04-04 08:14:19.000000,2020-04-04 08:16:32.000000,1,0.48,1,"N",263,141,1,4,0,0.5,1.46,0,0.3,8.76,2.5,
2,2020-04-03 16:58:26.000000,2020-04-03 17:12:28.000000,2,3.5,1,"N",236,90,1,13.5,1,0.5,3.56,0,0.3,21.36,2.5,
2,2020-04-18 13:05:31.000000,2020-04-18 13:08:55.000000,5,1.22,1,"N",234,100,1,5.5,0,0.5,2.2,0,0.3,11,2.5,
2,2020-04-01 15:08:36.000000,2020-04-01 15:16:34.000000,1,1.59,1,"N",41,42,2,7.5,0,0.5,0,0,0.3,8.3,0,
2,2020-04-09 19:44:17.000000,2020-04-09 19:47:43.000000,2,0.9,1,"N",75,74,2,5,1,0.5,0,0,0.3,6.8,0,
2,2020-04-17 07:36:53.000000,2020-04-17 07:43:09.000000,1,1.92,1,"N",237,233,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5,
2,2020-04-04 10:34:05.000000,2020-04-04 10:45:23.000000,1,6.4,1,"N",137,42,2,19.5,0,0.5,0,0,0.3,22.8,2.5,
2,2020-04-15 16:35:33.000000,2020-04-15 16:47:54.000000,2,2.84,1,"N",142,262,1,12,1,0.5,4.89,0,0.3,21.19,2.5,
2,2020-04-27 17:24:16.000000,2020-04-27 17:31:50.000000,1,1.79,1,"N",238,75,2,8,1,0.5,0,0,0.3,9.8,0,
1,2020-04-13 18:43:45.000000,2020-04-13 19:04:00.000000,0,6.9,1,"N",137,181,1,22,3.5,0.5,6.55,0,0.3,32.85,2.5,
2,2020-04-01 08:37:57.000000,2020-04-01 08:41:33.000000,1,0.72,1,"N",41,41,1,5,0,0.5,0,0,0.3,5.8,0,
2,2020-04-30 20:26:40.000000,2020-04-30 20:35:01.000000,4,2.77,1,"N",229,146,2,10,0.5,0.5,0,0,0.3,13.8,2.5,
1,2020-04-24 19:37:27.000000,2020-04-24 19:50:50.000000,0,3.4,1,"N",137,112,2,13,3.5,0.5,0,6.12,0.3,23.42,2.5,
2,2020-04-11 19:28:09.000000,2020-04-11 19:30:53.000000,1,0.6,1,"N",166,151,2,4.5,0,0.5,0,0,0.3,5.3,0,
2,2020-04-25 19:34:49.000000,2020-04-25 19:53:58.000000,1,5.6,1,"N",7,68,2,19,0,0.5,0,0,0.3,22.3,2.5,
1,2020-04-06 08:43:51.000000,2020-04-06 08:49:49.000000,1,2.4,1,"N",137,237,1,8.5,2.5,0.5,2.36,0,0.3,14.16,2.5,
2,2020-04-25 06:48:56.000000,2020-04-25 07:22:04.000000,1,14.36,1,"N",107,155,1,43,0,0.5,3,0,0.3,49.3,2.5,
2,2020-04-27 07:55:11.000000,2020-04-27 08:05:06.000000,1,1.62,1,"N",24,41,1,9,0,0.5,5,0,0.3,14.8,0,
1,2020-04-03 18:06:11.000000,2020-04-03 18:19:05.000000,2,4.6,1,"N",125,236,1,15,3.5,0.5,4.8,0,0.3,24.1,2.5,
1,2020-04-15 12:26:23.000000,2020-04-15 12:31:18.000000,1,1.2,1,"N",74,42,2,6,0,0.5,0,0,0.3,6.8,0,
1,2020-04-08 13:45:37.000000,2020-04-08 14:03:18.000000,1,3.9,1,"N",75,162,2,15.5,2.5,0.5,0,0,0.3,18.8,2.5,
1,2020-04-16 11:02:24.000000,2020-04-16 11:09:04.000000,1,1.5,1,"N",264,264,1,7,0,0.5,1.55,0,0.3,9.35,0,
1,2020-04-25 07:48:10.000000,2020-04-25 07:54:06.000000,2,1.5,1,"N",246,68,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5,
1,2020-04-18 13:41:12.000000,2020-04-18 13:44:05.000000,1,0.9,1,"N",229,141,2,5,2.5,0.5,0,0,0.3,8.3,2.5,
2,2020-04-25 09:15:17.000000,2020-04-25 09:27:08.000000,1,2.66,1,"N",48,237,2,11,0,0.5,0,0,0.3,14.3,2.5,
1,2020-04-24 20:38:05.000000,2020-04-24 20:40:52.000000,1,1,1,"N",186,230,2,5,3,0.5,0,0,0.3,8.8,2.5,
2,2020-04-15 19:12:05.000000,2020-04-15 19:27:56.000000,1,5.22,1,"N",234,41,1,17.5,1,0.5,4.36,0,0.3,26.16,2.5,
1,2020-04-22 22:43:45.000000,2020-04-22 22:58:58.000000,2,5.2,1,"N",75,243,2,17.5,0.5,0.5,0,0,0.3,18.8,0,
2,2020-04-04 16:56:54.000000,2020-04-04 17:14:11.000000,1,3.52,1,"N",238,42,1,15,0,0.5,0,0,0.3,18.3,2.5,
1,2020-04-25 00:55:11.000000,2020-04-25 01:05:46.000000,1,3.6,1,"N",229,202,1,12.5,3,0.5,4.05,0,0.3,20.35,2.5,
1,2020-04-15 12:15:44.000000,2020-04-15 12:17:59.000000,1,0.6,1,"N",107,137,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5,
1,2020-04-10 12:51:01.000000,2020-04-10 13:21:45.000000,1,14.5,1,"N",100,252,2,42.5,2.5,0.5,0,0,0.3,45.8,2.5,
1,2020-04-02 18:18:25.000000,2020-04-02 18:35:30.000000,1,5.7,1,"N",239,79,1,19,3.5,0.5,4.65,0,0.3,27.95,2.5,
2,2020-04-03 11:12:17.000000,2020-04-03 11:23:42.000000,1,2.88,1,"N",140,48,2,11,0,0.5,0,0,0.3,14.3,2.5,
2,2020-04-04 17:08:21.000000,2020-04-04 17:13:34.000000,4,1.31,1,"N",165,178,1,6,0,0.5,1,0,0.3,7.8,0,
1,2020-04-26 14:12:02.000000,2020-04-26 14:27:58.000000,2,5.6,1,"N",234,41,2,18,2.5,0.5,0,0,0.3,21.3,2.5,
2,2020-04-20 15:02:39.000000,2020-04-20 15:15:28.000000,1,4.81,1,"N",211,236,1,15,0,0.5,3.66,0,0.3,21.96,2.5,
1,2020-04-03 18:10:20.000000,2020-04-03 18:14:50.000000,2,0.6,1,"N",137,170,1,5,3.5,0.5,1,0,0.3,10.3,2.5,
2,2020-04-22 12:41:00.000000,2020-04-22 12:58:00.000000,,6.59,,,21,33,0,16.51,0,0.5,2.75,0,0.3,20.06,,
1,2020-04-17 09:30:02.000000,2020-04-17 09:40:59.000000,1,2.6,1,"N",238,161,1,11,2.5,0.5,2.85,0,0.3,17.15,2.5,
2,2020-04-22 05:47:37.000000,2020-04-22 05:53:19.000000,2,1.58,1,"N",48,234,1,7,0.5,0.5,4,0,0.3,14.8,2.5,
2,2020-04-30 17:30:10.000000,2020-04-30 17:51:09.000000,1,4.64,2,"N",238,246,1,52,4.5,0.5,42,0,0.3,101.8,2.5,
1,2020-04-02 08:08:40.000000,2020-04-02 08:16:35.000000,1,3.1,1,"N",238,164,1,10.5,2.5,0.5,2.75,0,0.3,16.55,2.5,
1,2020-04-15 18:30:55.000000,2020-04-15 18:42:00.000000,0,4,1,"N",186,263,1,13,3.5,0.5,1.73,0,0.3,19.03,2.5,
1,2020-04-22 23:04:51.000000,2020-04-22 23:11:35.000000,0,1.2,1,"N",48,90,2,6.5,3,0.5,0,0,0.3,10.3,2.5,
1,2020-04-14 20:59:25.000000,2020-04-14 21:22:06.000000,1,6,1,"N",162,116,2,21,3,0.5,0,0,0.3,24.8,2.5,
2,2020-04-05 14:32:17.000000,2020-04-05 14:39:23.000000,3,1.4,1,"N",141,142,1,7.5,0,0.5,1.5,0,0.3,12.3,2.5,
2,2020-04-03 13:13:02.000000,2020-04-03 13:24:21.000000,2,2.3,1,"N",75,238,1,10.5,0,0.5,1.75,0,0.3,15.55,2.5,
1,2020-04-23 19:16:40.000000,2020-04-23 19:22:45.000000,1,1.3,1,"N",68,48,2,7,3.5,0.5,0,0,0.3,11.3,2.5,
1,2020-04-25 09:57:07.000000,2020-04-25 09:58:56.000000,1,0.2,1,"N",262,140,2,3.5,2.5,0.5,0,0,0.3,6.8,2.5,
2,2020-04-25 14:21:39.000000,2020-04-25 14:25:14.000000,1,0.87,1,"N",238,142,1,5,0,0.5,2,0,0.3,10.3,2.5,
1,2020-04-28 11:09:26.000000,2020-04-28 11:19:31.000000,1,1.5,1,"N",170,79,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5,
2,2020-04-19 07:00:38.000000,2020-04-19 07:24:13.000000,,14.11,,,174,163,0,34.72,0,0.5,2.75,0,0.3,38.27,,
1,2020-04-15 14:32:14.000000,2020-04-15 14:41:58.000000,1,3.7,1,"N",151,100,1,12,2.5,0.5,1.53,0,0.3,16.83,2.5,
2,2020-04-04 10:02:00.000000,2020-04-04 10:05:10.000000,1,0.84,1,"N",263,262,1,4.5,0,0.5,1.95,0,0.3,9.75,2.5,
2,2020-04-15 14:05:59.000000,2020-04-15 14:23:58.000000,6,4.65,1,"N",140,249,1,16.5,0,0.5,3.96,0,0.3,23.76,2.5,
2,2020-04-14 11:58:40.000000,2020-04-14 12:14:22.000000,1,9.21,1,"N",74,51,2,26,0,0.5,0,0,0.3,26.8,0,
1,2020-04-27 01:09:40.000000,2020-04-27 01:22:17.000000,1,3.1,1,"N",237,41,1,12,3,0.5,1,0,0.3,16.8,2.5,
